id_venta,producto,precio,cantidad,fecha_venta,categoria,total_venta,id_campanha,canal,costo,fecha_inicio,fecha_fin,en_campaña
502,Cuadro decorativo,120.85,10.0,2024-06-29,Decoración,1208.5,61,TV,5.3,2024-11-05,2024-12-23,False
1390,Plancha de vapor,45.61,8.0,2024-06-29,Electrodomésticos,364.88,36,Email,5.41,2024-04-02,2024-06-01,False
1390,Plancha de vapor,45.61,8.0,2024-06-29,Electrodomésticos,364.88,6,RRSS,4.02,2024-09-24,2024-11-02,False
1390,Plancha de vapor,45.61,8.0,2024-06-29,Electrodomésticos,364.88,66,TV,4.69,2024-10-04,2024-10-23,False
1826,Secadora,109.43,9.0,2024-06-29,Electrodomésticos,984.8700000000001,3,RRSS,5.1,2024-07-24,2024-08-30,False
1826,Secadora,109.43,9.0,2024-06-29,Electrodomésticos,984.8700000000001,63,TV,5.69,2024-11-03,2024-11-28,False
1826,Secadora,109.43,9.0,2024-06-29,Electrodomésticos,984.8700000000001,33,Email,3.8,2024-12-20,2025-01-07,False
2008,SmartWatch,34.81,9.0,2024-06-29,Electrónica,313.29,85,TV,5.07,2024-04-01,2024-05-05,False
2008,SmartWatch,34.81,9.0,2024-06-29,Electrónica,313.29,55,Email,4.59,2024-10-13,2024-12-06,False
2008,SmartWatch,34.81,9.0,2024-06-29,Electrónica,313.29,25,RRSS,4.84,2024-11-23,2024-12-29,False
2024,Tablet,61.79,6.0,2024-06-29,Electrónica,370.74,12,RRSS,3.4,2024-03-26,2024-05-13,False
2024,Tablet,61.79,6.0,2024-06-29,Electrónica,370.74,72,TV,4.9,2024-07-08,2024-09-03,False
2024,Tablet,61.79,6.0,2024-06-29,Electrónica,370.74,42,Email,4.42,2024-07-14,2024-09-03,False
2259,Proyector,35.94,2.0,2024-06-29,Electrónica,71.88,67,TV,3.68,2024-05-22,2024-07-12,True
2259,Proyector,35.94,2.0,2024-06-29,Electrónica,71.88,37,Email,3.22,2024-07-06,2024-07-26,False
2259,Proyector,35.94,2.0,2024-06-29,Electrónica,71.88,7,RRSS,5.57,2024-07-30,2024-08-16,False
2747,Cámara digital,106.28,7.0,2024-06-29,Electrónica,743.96,18,RRSS,5.46,2024-07-16,2024-09-13,False
2747,Cámara digital,106.28,7.0,2024-06-29,Electrónica,743.96,78,TV,4.1,2024-08-02,2024-09-20,False
2747,Cámara digital,106.28,7.0,2024-06-29,Electrónica,743.96,48,Email,6.84,2024-10-31,2024-12-09,False
2932,Televisor,66.39,5.0,2024-06-29,Electrónica,331.95,29,RRSS,3.96,2024-05-17,2024-06-28,False
2932,Televisor,66.39,5.0,2024-06-29,Electrónica,331.95,59,Email,4.19,2024-11-20,2025-01-19,False
2932,Televisor,66.39,5.0,2024-06-29,Electrónica,331.95,89,TV,4.98,2024-12-13,2025-02-08,False
411,Lámpara de mesa,52.72,4.0,2024-06-30,Decoración,210.88,32,Email,5.54,2024-03-28,2024-04-20,False
411,Lámpara de mesa,52.72,4.0,2024-06-30,Decoración,210.88,2,RRSS,5.88,2024-05-30,2024-06-29,False
411,Lámpara de mesa,52.72,4.0,2024-06-30,Decoración,210.88,62,TV,4.51,2024-08-26,2024-10-07,False
846,Cortinas,123.89,8.0,2024-06-30,Decoración,991.12,43,Email,5.67,2024-05-02,2024-06-17,False
846,Cortinas,123.89,8.0,2024-06-30,Decoración,991.12,73,TV,6.47,2024-08-17,2024-09-26,False
846,Cortinas,123.89,8.0,2024-06-30,Decoración,991.12,13,RRSS,5.22,2024-09-16,2024-10-15,False
994,Jarrón decorativo,93.88,4.0,2024-06-30,Decoración,375.52,15,RRSS,4.65,2024-05-09,2024-06-13,False
994,Jarrón decorativo,93.88,4.0,2024-06-30,Decoración,375.52,45,Email,4.52,2024-06-05,2024-07-31,True
994,Jarrón decorativo,93.88,4.0,2024-06-30,Decoración,375.52,75,TV,4.1,2024-11-03,2024-12-25,False
1107,Horno eléctrico,62.25,3.0,2024-06-30,Electrodomésticos,186.75,35,Email,5.65,2024-07-31,2024-09-29,False
1107,Horno eléctrico,62.25,3.0,2024-06-30,Electrodomésticos,186.75,5,RRSS,5.16,2024-08-22,2024-10-17,False
1107,Horno eléctrico,62.25,3.0,2024-06-30,Electrodomésticos,186.75,65,TV,3.08,2024-10-23,2024-12-11,False
1927,Horno eléctrico,70.29,12.0,2024-06-30,Electrodomésticos,843.48,35,Email,5.65,2024-07-31,2024-09-29,False
1927,Horno eléctrico,70.29,12.0,2024-06-30,Electrodomésticos,843.48,5,RRSS,5.16,2024-08-22,2024-10-17,False
1927,Horno eléctrico,70.29,12.0,2024-06-30,Electrodomésticos,843.48,65,TV,3.08,2024-10-23,2024-12-11,False
2006,Laptop,86.67,3.0,2024-06-30,Electrónica,260.01,60,Email,4.89,2024-09-28,2024-10-27,False
2006,Laptop,86.67,3.0,2024-06-30,Electrónica,260.01,30,RRSS,4.68,2024-10-23,2024-11-24,False
2006,Laptop,86.67,3.0,2024-06-30,Electrónica,260.01,90,TV,5.62,2024-11-16,2025-01-13,False
2741,Parlantes Bluetooth,112.71,6.0,2024-06-30,Electrónica,676.26,84,TV,4.42,2024-04-17,2024-05-05,False
2741,Parlantes Bluetooth,112.71,6.0,2024-06-30,Electrónica,676.26,54,Email,2.95,2024-08-09,2024-09-22,False
2741,Parlantes Bluetooth,112.71,6.0,2024-06-30,Electrónica,676.26,24,RRSS,6.0,2024-09-22,2024-10-26,False
2771,Parlantes Bluetooth,117.61,2.0,2024-06-30,Electrónica,235.22,84,TV,4.42,2024-04-17,2024-05-05,False
2771,Parlantes Bluetooth,117.61,2.0,2024-06-30,Electrónica,235.22,54,Email,2.95,2024-08-09,2024-09-22,False
2771,Parlantes Bluetooth,117.61,2.0,2024-06-30,Electrónica,235.22,24,RRSS,6.0,2024-09-22,2024-10-26,False
363,Espejo decorativo,119.02,1.0,2024-07-01,Decoración,119.02,83,TV,5.24,2024-05-31,2024-07-08,True
363,Espejo decorativo,119.02,1.0,2024-07-01,Decoración,119.02,53,Email,4.9,2024-07-17,2024-08-01,False
363,Espejo decorativo,119.02,1.0,2024-07-01,Decoración,119.02,23,RRSS,4.75,2024-08-28,2024-10-17,False
585,Alfombra,72.74,3.0,2024-07-01,Decoración,218.21999999999997,58,Email,4.25,2024-03-31,2024-05-05,False
585,Alfombra,72.74,3.0,2024-07-01,Decoración,218.21999999999997,88,TV,7.39,2024-07-25,2024-08-31,False
585,Alfombra,72.74,3.0,2024-07-01,Decoración,218.21999999999997,28,RRSS,5.82,2024-11-27,2025-01-08,False
2394,Tablet,74.88,11.0,2024-07-01,Electrónica,823.68,12,RRSS,3.4,2024-03-26,2024-05-13,False
2394,Tablet,74.88,11.0,2024-07-01,Electrónica,823.68,72,TV,4.9,2024-07-08,2024-09-03,False
2394,Tablet,74.88,11.0,2024-07-01,Electrónica,823.68,42,Email,4.42,2024-07-14,2024-09-03,False
2525,Auriculares,78.62,11.0,2024-07-01,Electrónica,864.82,47,Email,4.19,2024-06-02,2024-07-22,True
2525,Auriculares,78.62,11.0,2024-07-01,Electrónica,864.82,17,RRSS,6.06,2024-07-15,2024-08-15,False
2525,Auriculares,78.62,11.0,2024-07-01,Electrónica,864.82,77,TV,4.99,2024-11-11,2024-12-06,False
2744,Auriculares,70.61,1.0,2024-07-01,Electrónica,70.61,47,Email,4.19,2024-06-02,2024-07-22,True
2744,Auriculares,70.61,1.0,2024-07-01,Electrónica,70.61,17,RRSS,6.06,2024-07-15,2024-08-15,False
2744,Auriculares,70.61,1.0,2024-07-01,Electrónica,70.61,77,TV,4.99,2024-11-11,2024-12-06,False
2787,Cámara digital,79.77,2.0,2024-07-01,Electrónica,159.54,18,RRSS,5.46,2024-07-16,2024-09-13,False
2787,Cámara digital,79.77,2.0,2024-07-01,Electrónica,159.54,78,TV,4.1,2024-08-02,2024-09-20,False
2787,Cámara digital,79.77,2.0,2024-07-01,Electrónica,159.54,48,Email,6.84,2024-10-31,2024-12-09,False
443,Espejo decorativo,65.59,1.0,2024-07-02,Decoración,65.59,83,TV,5.24,2024-05-31,2024-07-08,True
443,Espejo decorativo,65.59,1.0,2024-07-02,Decoración,65.59,53,Email,4.9,2024-07-17,2024-08-01,False
443,Espejo decorativo,65.59,1.0,2024-07-02,Decoración,65.59,23,RRSS,4.75,2024-08-28,2024-10-17,False
735,Alfombra,47.63,5.0,2024-07-02,Decoración,238.15,58,Email,4.25,2024-03-31,2024-05-05,False
735,Alfombra,47.63,5.0,2024-07-02,Decoración,238.15,88,TV,7.39,2024-07-25,2024-08-31,False
735,Alfombra,47.63,5.0,2024-07-02,Decoración,238.15,28,RRSS,5.82,2024-11-27,2025-01-08,False
795,Alfombra,124.05,10.0,2024-07-02,Decoración,1240.5,58,Email,4.25,2024-03-31,2024-05-05,False
795,Alfombra,124.05,10.0,2024-07-02,Decoración,1240.5,88,TV,7.39,2024-07-25,2024-08-31,False
795,Alfombra,124.05,10.0,2024-07-02,Decoración,1240.5,28,RRSS,5.82,2024-11-27,2025-01-08,False
1011,Freidora eléctrica,79.07,7.0,2024-07-02,Electrodomésticos,553.49,71,TV,4.37,2024-06-05,2024-07-24,True
1011,Freidora eléctrica,79.07,7.0,2024-07-02,Electrodomésticos,553.49,41,Email,3.92,2024-11-23,2025-01-01,False
1011,Freidora eléctrica,79.07,7.0,2024-07-02,Electrodomésticos,553.49,11,RRSS,5.27,2024-12-29,2025-01-21,False
1296,Secadora,65.21,10.0,2024-07-02,Electrodomésticos,652.0999999999999,3,RRSS,5.1,2024-07-24,2024-08-30,False
1296,Secadora,65.21,10.0,2024-07-02,Electrodomésticos,652.0999999999999,63,TV,5.69,2024-11-03,2024-11-28,False
1296,Secadora,65.21,10.0,2024-07-02,Electrodomésticos,652.0999999999999,33,Email,3.8,2024-12-20,2025-01-07,False
1799,Batidora,29.22,2.0,2024-07-02,Electrodomésticos,58.44,57,Email,4.48,2024-04-10,2024-06-08,False
1799,Batidora,29.22,2.0,2024-07-02,Electrodomésticos,58.44,87,TV,6.28,2024-08-27,2024-10-11,False
1799,Batidora,29.22,2.0,2024-07-02,Electrodomésticos,58.44,27,RRSS,4.52,2024-11-01,2024-12-08,False
1998,Cafetera,101.11,7.0,2024-07-02,Electrodomésticos,707.77,49,Email,5.2,2024-06-20,2024-07-22,True
1998,Cafetera,101.11,7.0,2024-07-02,Electrodomésticos,707.77,79,TV,7.26,2024-08-13,2024-10-11,False
1998,Cafetera,101.11,7.0,2024-07-02,Electrodomésticos,707.77,19,RRSS,5.7,2024-08-19,2024-09-15,False
2343,Smartphone,68.49,11.0,2024-07-02,Electrónica,753.39,21,RRSS,6.37,2024-03-29,2024-05-16,False
2343,Smartphone,68.49,11.0,2024-07-02,Electrónica,753.39,51,Email,4.65,2024-05-28,2024-06-15,False
2343,Smartphone,68.49,11.0,2024-07-02,Electrónica,753.39,81,TV,4.78,2024-09-28,2024-10-24,False
2358,SmartWatch,118.54,3.0,2024-07-02,Electrónica,355.62,85,TV,5.07,2024-04-01,2024-05-05,False
2358,SmartWatch,118.54,3.0,2024-07-02,Electrónica,355.62,55,Email,4.59,2024-10-13,2024-12-06,False
2358,SmartWatch,118.54,3.0,2024-07-02,Electrónica,355.62,25,RRSS,4.84,2024-11-23,2024-12-29,False
2906,Laptop,99.78,12.0,2024-07-02,Electrónica,1197.3600000000001,60,Email,4.89,2024-09-28,2024-10-27,False
2906,Laptop,99.78,12.0,2024-07-02,Electrónica,1197.3600000000001,30,RRSS,4.68,2024-10-23,2024-11-24,False
2906,Laptop,99.78,12.0,2024-07-02,Electrónica,1197.3600000000001,90,TV,5.62,2024-11-16,2025-01-13,False
2968,SmartWatch,92.79,1.0,2024-07-02,Electrónica,92.79,85,TV,5.07,2024-04-01,2024-05-05,False
2968,SmartWatch,92.79,1.0,2024-07-02,Electrónica,92.79,55,Email,4.59,2024-10-13,2024-12-06,False
2968,SmartWatch,92.79,1.0,2024-07-02,Electrónica,92.79,25,RRSS,4.84,2024-11-23,2024-12-29,False
352,Cuadro decorativo,85.72,5.0,2024-07-03,Decoración,428.6,1,RRSS,5.27,2024-04-27,2024-06-04,False
352,Cuadro decorativo,85.72,5.0,2024-07-03,Decoración,428.6,31,Email,5.28,2024-08-15,2024-09-12,False
352,Cuadro decorativo,85.72,5.0,2024-07-03,Decoración,428.6,61,TV,5.3,2024-11-05,2024-12-23,False
865,Alfombra,80.74,6.0,2024-07-03,Decoración,484.43999999999994,58,Email,4.25,2024-03-31,2024-05-05,False
865,Alfombra,80.74,6.0,2024-07-03,Decoración,484.43999999999994,88,TV,7.39,2024-07-25,2024-08-31,False
865,Alfombra,80.74,6.0,2024-07-03,Decoración,484.43999999999994,28,RRSS,5.82,2024-11-27,2025-01-08,False
1058,Cafetera,52.48,6.0,2024-07-03,Electrodomésticos,314.88,49,Email,5.2,2024-06-20,2024-07-22,True
1058,Cafetera,52.48,6.0,2024-07-03,Electrodomésticos,314.88,79,TV,7.26,2024-08-13,2024-10-11,False
1058,Cafetera,52.48,6.0,2024-07-03,Electrodomésticos,314.88,19,RRSS,5.7,2024-08-19,2024-09-15,False
1292,Microondas,115.46,2.0,2024-07-03,Electrodomésticos,230.92,56,Email,4.94,2024-08-06,2024-08-25,False
1292,Microondas,115.46,2.0,2024-07-03,Electrodomésticos,230.92,26,RRSS,5.0,2024-09-25,2024-10-14,False
1292,Microondas,115.46,2.0,2024-07-03,Electrodomésticos,230.92,86,TV,4.25,2024-09-25,2024-11-15,False
1958,Cafetera,115.8,12.0,2024-07-03,Electrodomésticos,1389.6,49,Email,5.2,2024-06-20,2024-07-22,True
1958,Cafetera,115.8,12.0,2024-07-03,Electrodomésticos,1389.6,79,TV,7.26,2024-08-13,2024-10-11,False
1958,Cafetera,115.8,12.0,2024-07-03,Electrodomésticos,1389.6,19,RRSS,5.7,2024-08-19,2024-09-15,False
2756,Laptop,86.43,12.0,2024-07-03,Electrónica,1037.16,60,Email,4.89,2024-09-28,2024-10-27,False
2756,Laptop,86.43,12.0,2024-07-03,Electrónica,1037.16,30,RRSS,4.68,2024-10-23,2024-11-24,False
2756,Laptop,86.43,12.0,2024-07-03,Electrónica,1037.16,90,TV,5.62,2024-11-16,2025-01-13,False
2770,Consola de videojuegos,60.92,8.0,2024-07-03,Electrónica,487.36,50,Email,4.97,2024-05-03,2024-05-28,False
2770,Consola de videojuegos,60.92,8.0,2024-07-03,Electrónica,487.36,20,RRSS,3.16,2024-07-15,2024-08-03,False
2770,Consola de videojuegos,60.92,8.0,2024-07-03,Electrónica,487.36,80,TV,4.64,2024-11-01,2024-11-20,False
165,Alfombra,110.83,2.0,2024-07-04,Decoración,221.66,58,Email,4.25,2024-03-31,2024-05-05,False
165,Alfombra,110.83,2.0,2024-07-04,Decoración,221.66,88,TV,7.39,2024-07-25,2024-08-31,False
165,Alfombra,110.83,2.0,2024-07-04,Decoración,221.66,28,RRSS,5.82,2024-11-27,2025-01-08,False
360,Adorno de pared,67.02,9.0,2024-07-04,Decoración,603.18,74,TV,4.81,2024-03-20,2024-05-03,False
360,Adorno de pared,67.02,9.0,2024-07-04,Decoración,603.18,44,Email,5.08,2024-04-13,2024-05-10,False
360,Adorno de pared,67.02,9.0,2024-07-04,Decoración,603.18,14,RRSS,4.16,2024-10-22,2024-12-21,False
516,Cortinas,38.35,7.0,2024-07-04,Decoración,268.45,43,Email,5.67,2024-05-02,2024-06-17,False
516,Cortinas,38.35,7.0,2024-07-04,Decoración,268.45,73,TV,6.47,2024-08-17,2024-09-26,False
516,Cortinas,38.35,7.0,2024-07-04,Decoración,268.45,13,RRSS,5.22,2024-09-16,2024-10-15,False
1937,Horno eléctrico,37.32,7.0,2024-07-04,Electrodomésticos,261.24,35,Email,5.65,2024-07-31,2024-09-29,False
1937,Horno eléctrico,37.32,7.0,2024-07-04,Electrodomésticos,261.24,5,RRSS,5.16,2024-08-22,2024-10-17,False
1937,Horno eléctrico,37.32,7.0,2024-07-04,Electrodomésticos,261.24,65,TV,3.08,2024-10-23,2024-12-11,False
1941,Freidora eléctrica,72.66,2.0,2024-07-04,Electrodomésticos,145.32,71,TV,4.37,2024-06-05,2024-07-24,True
1941,Freidora eléctrica,72.66,2.0,2024-07-04,Electrodomésticos,145.32,41,Email,3.92,2024-11-23,2025-01-01,False
1941,Freidora eléctrica,72.66,2.0,2024-07-04,Electrodomésticos,145.32,11,RRSS,5.27,2024-12-29,2025-01-21,False
2237,Cámara digital,29.68,11.0,2024-07-04,Electrónica,326.48,18,RRSS,5.46,2024-07-16,2024-09-13,False
2237,Cámara digital,29.68,11.0,2024-07-04,Electrónica,326.48,78,TV,4.1,2024-08-02,2024-09-20,False
2237,Cámara digital,29.68,11.0,2024-07-04,Electrónica,326.48,48,Email,6.84,2024-10-31,2024-12-09,False
335,Alfombra,38.03,1.0,2024-07-05,Decoración,38.03,58,Email,4.25,2024-03-31,2024-05-05,False
335,Alfombra,38.03,1.0,2024-07-05,Decoración,38.03,88,TV,7.39,2024-07-25,2024-08-31,False
335,Alfombra,38.03,1.0,2024-07-05,Decoración,38.03,28,RRSS,5.82,2024-11-27,2025-01-08,False
931,Lámpara de mesa,35.86,9.0,2024-07-05,Decoración,322.74,32,Email,5.54,2024-03-28,2024-04-20,False
931,Lámpara de mesa,35.86,9.0,2024-07-05,Decoración,322.74,2,RRSS,5.88,2024-05-30,2024-06-29,False
931,Lámpara de mesa,35.86,9.0,2024-07-05,Decoración,322.74,62,TV,4.51,2024-08-26,2024-10-07,False
979,Lámpara de mesa,76.68,2.0,2024-07-05,Decoración,153.36,32,Email,5.54,2024-03-28,2024-04-20,False
979,Lámpara de mesa,76.68,2.0,2024-07-05,Decoración,153.36,2,RRSS,5.88,2024-05-30,2024-06-29,False
979,Lámpara de mesa,76.68,2.0,2024-07-05,Decoración,153.36,62,TV,4.51,2024-08-26,2024-10-07,False
1072,Microondas,93.79,1.0,2024-07-05,Electrodomésticos,93.79,56,Email,4.94,2024-08-06,2024-08-25,False
1072,Microondas,93.79,1.0,2024-07-05,Electrodomésticos,93.79,26,RRSS,5.0,2024-09-25,2024-10-14,False
1072,Microondas,93.79,1.0,2024-07-05,Electrodomésticos,93.79,86,TV,4.25,2024-09-25,2024-11-15,False
1147,Horno eléctrico,56.79,11.0,2024-07-05,Electrodomésticos,624.6899999999999,35,Email,5.65,2024-07-31,2024-09-29,False
1147,Horno eléctrico,56.79,11.0,2024-07-05,Electrodomésticos,624.6899999999999,5,RRSS,5.16,2024-08-22,2024-10-17,False
1147,Horno eléctrico,56.79,11.0,2024-07-05,Electrodomésticos,624.6899999999999,65,TV,3.08,2024-10-23,2024-12-11,False
1805,Lavadora,72.8,2.0,2024-07-05,Electrodomésticos,145.6,46,Email,3.63,2024-05-12,2024-05-29,False
1805,Lavadora,72.8,2.0,2024-07-05,Electrodomésticos,145.6,76,TV,4.66,2024-05-26,2024-07-02,False
1805,Lavadora,72.8,2.0,2024-07-05,Electrodomésticos,145.6,16,RRSS,3.56,2024-08-14,2024-09-20,False
2265,Auriculares,82.56,12.0,2024-07-05,Electrónica,990.72,47,Email,4.19,2024-06-02,2024-07-22,True
2265,Auriculares,82.56,12.0,2024-07-05,Electrónica,990.72,17,RRSS,6.06,2024-07-15,2024-08-15,False
2265,Auriculares,82.56,12.0,2024-07-05,Electrónica,990.72,77,TV,4.99,2024-11-11,2024-12-06,False
513,Espejo decorativo,112.7,11.0,2024-07-06,Decoración,1239.7,83,TV,5.24,2024-05-31,2024-07-08,True
513,Espejo decorativo,112.7,11.0,2024-07-06,Decoración,1239.7,53,Email,4.9,2024-07-17,2024-08-01,False
513,Espejo decorativo,112.7,11.0,2024-07-06,Decoración,1239.7,23,RRSS,4.75,2024-08-28,2024-10-17,False
716,Cortinas,89.27,4.0,2024-07-06,Decoración,357.08,43,Email,5.67,2024-05-02,2024-06-17,False
716,Cortinas,89.27,4.0,2024-07-06,Decoración,357.08,73,TV,6.47,2024-08-17,2024-09-26,False
716,Cortinas,89.27,4.0,2024-07-06,Decoración,357.08,13,RRSS,5.22,2024-09-16,2024-10-15,False
838,Rincón de plantas,32.18,4.0,2024-07-06,Decoración,128.72,38,Email,5.76,2024-06-14,2024-07-15,True
838,Rincón de plantas,32.18,4.0,2024-07-06,Decoración,128.72,8,RRSS,4.88,2024-08-03,2024-08-18,False
838,Rincón de plantas,32.18,4.0,2024-07-06,Decoración,128.72,68,TV,5.81,2024-12-17,2025-02-14,False
1770,Plancha de vapor,80.83,9.0,2024-07-06,Electrodomésticos,727.47,36,Email,5.41,2024-04-02,2024-06-01,False
1770,Plancha de vapor,80.83,9.0,2024-07-06,Electrodomésticos,727.47,6,RRSS,4.02,2024-09-24,2024-11-02,False
1770,Plancha de vapor,80.83,9.0,2024-07-06,Electrodomésticos,727.47,66,TV,4.69,2024-10-04,2024-10-23,False
1792,Microondas,70.37,6.0,2024-07-06,Electrodomésticos,422.22,56,Email,4.94,2024-08-06,2024-08-25,False
1792,Microondas,70.37,6.0,2024-07-06,Electrodomésticos,422.22,26,RRSS,5.0,2024-09-25,2024-10-14,False
1792,Microondas,70.37,6.0,2024-07-06,Electrodomésticos,422.22,86,TV,4.25,2024-09-25,2024-11-15,False
2861,Parlantes Bluetooth,67.09,6.0,2024-07-06,Electrónica,402.54,84,TV,4.42,2024-04-17,2024-05-05,False
2861,Parlantes Bluetooth,67.09,6.0,2024-07-06,Electrónica,402.54,54,Email,2.95,2024-08-09,2024-09-22,False
2861,Parlantes Bluetooth,67.09,6.0,2024-07-06,Electrónica,402.54,24,RRSS,6.0,2024-09-22,2024-10-26,False
215,Alfombra,73.11,3.0,2024-07-07,Decoración,219.32999999999998,58,Email,4.25,2024-03-31,2024-05-05,False
215,Alfombra,73.11,3.0,2024-07-07,Decoración,219.32999999999998,88,TV,7.39,2024-07-25,2024-08-31,False
215,Alfombra,73.11,3.0,2024-07-07,Decoración,219.32999999999998,28,RRSS,5.82,2024-11-27,2025-01-08,False
354,Jarrón decorativo,63.61,3.0,2024-07-07,Decoración,190.82999999999998,15,RRSS,4.65,2024-05-09,2024-06-13,False
354,Jarrón decorativo,63.61,3.0,2024-07-07,Decoración,190.82999999999998,45,Email,4.52,2024-06-05,2024-07-31,True
354,Jarrón decorativo,63.61,3.0,2024-07-07,Decoración,190.82999999999998,75,TV,4.1,2024-11-03,2024-12-25,False
569,Lámpara de mesa,78.36,12.0,2024-07-07,Decoración,940.3199999999999,32,Email,5.54,2024-03-28,2024-04-20,False
569,Lámpara de mesa,78.36,12.0,2024-07-07,Decoración,940.3199999999999,2,RRSS,5.88,2024-05-30,2024-06-29,False
569,Lámpara de mesa,78.36,12.0,2024-07-07,Decoración,940.3199999999999,62,TV,4.51,2024-08-26,2024-10-07,False
827,Elementos de cerámica,97.35,5.0,2024-07-07,Decoración,486.75,22,RRSS,5.44,2024-06-26,2024-07-15,True
827,Elementos de cerámica,97.35,5.0,2024-07-07,Decoración,486.75,82,TV,5.69,2024-09-08,2024-10-12,False
827,Elementos de cerámica,97.35,5.0,2024-07-07,Decoración,486.75,52,Email,5.74,2024-09-09,2024-09-30,False
965,Alfombra,75.3,4.0,2024-07-07,Decoración,301.2,58,Email,4.25,2024-03-31,2024-05-05,False
965,Alfombra,75.3,4.0,2024-07-07,Decoración,301.2,88,TV,7.39,2024-07-25,2024-08-31,False
965,Alfombra,75.3,4.0,2024-07-07,Decoración,301.2,28,RRSS,5.82,2024-11-27,2025-01-08,False
986,Cortinas,111.39,10.0,2024-07-07,Decoración,1113.9,43,Email,5.67,2024-05-02,2024-06-17,False
986,Cortinas,111.39,10.0,2024-07-07,Decoración,1113.9,73,TV,6.47,2024-08-17,2024-09-26,False
986,Cortinas,111.39,10.0,2024-07-07,Decoración,1113.9,13,RRSS,5.22,2024-09-16,2024-10-15,False
1112,Microondas,41.19,5.0,2024-07-07,Electrodomésticos,205.95,56,Email,4.94,2024-08-06,2024-08-25,False
1112,Microondas,41.19,5.0,2024-07-07,Electrodomésticos,205.95,26,RRSS,5.0,2024-09-25,2024-10-14,False
1112,Microondas,41.19,5.0,2024-07-07,Electrodomésticos,205.95,86,TV,4.25,2024-09-25,2024-11-15,False
1355,Lavadora,114.24,9.0,2024-07-07,Electrodomésticos,1028.1599999999999,46,Email,3.63,2024-05-12,2024-05-29,False
1355,Lavadora,114.24,9.0,2024-07-07,Electrodomésticos,1028.1599999999999,76,TV,4.66,2024-05-26,2024-07-02,False
1355,Lavadora,114.24,9.0,2024-07-07,Electrodomésticos,1028.1599999999999,16,RRSS,3.56,2024-08-14,2024-09-20,False
1903,Microondas,101.57,8.0,2024-07-07,Electrodomésticos,812.56,56,Email,4.94,2024-08-06,2024-08-25,False
1903,Microondas,101.57,8.0,2024-07-07,Electrodomésticos,812.56,26,RRSS,5.0,2024-09-25,2024-10-14,False
1903,Microondas,101.57,8.0,2024-07-07,Electrodomésticos,812.56,86,TV,4.25,2024-09-25,2024-11-15,False
1936,Secadora,117.68,12.0,2024-07-07,Electrodomésticos,1412.16,3,RRSS,5.1,2024-07-24,2024-08-30,False
1936,Secadora,117.68,12.0,2024-07-07,Electrodomésticos,1412.16,63,TV,5.69,2024-11-03,2024-11-28,False
1936,Secadora,117.68,12.0,2024-07-07,Electrodomésticos,1412.16,33,Email,3.8,2024-12-20,2025-01-07,False
2666,Laptop,44.22,1.0,2024-07-07,Electrónica,44.22,60,Email,4.89,2024-09-28,2024-10-27,False
2666,Laptop,44.22,1.0,2024-07-07,Electrónica,44.22,30,RRSS,4.68,2024-10-23,2024-11-24,False
2666,Laptop,44.22,1.0,2024-07-07,Electrónica,44.22,90,TV,5.62,2024-11-16,2025-01-13,False
2910,Consola de videojuegos,122.48,7.0,2024-07-07,Electrónica,857.36,50,Email,4.97,2024-05-03,2024-05-28,False
2910,Consola de videojuegos,122.48,7.0,2024-07-07,Electrónica,857.36,20,RRSS,3.16,2024-07-15,2024-08-03,False
2910,Consola de videojuegos,122.48,7.0,2024-07-07,Electrónica,857.36,80,TV,4.64,2024-11-01,2024-11-20,False
233,Espejo decorativo,106.52,5.0,2024-07-08,Decoración,532.6,83,TV,5.24,2024-05-31,2024-07-08,True
233,Espejo decorativo,106.52,5.0,2024-07-08,Decoración,532.6,53,Email,4.9,2024-07-17,2024-08-01,False
233,Espejo decorativo,106.52,5.0,2024-07-08,Decoración,532.6,23,RRSS,4.75,2024-08-28,2024-10-17,False
